@RELATION Untitled

@ATTRIBUTE fLength:	real
@ATTRIBUTE fWidth:	real
@ATTRIBUTE fSize:	real
@ATTRIBUTE fConc:	real
@ATTRIBUTE fConc1:	real
@ATTRIBUTE fAsym:	real
@ATTRIBUTE fM3Long:	real
@ATTRIBUTE fM3Trans:	real
@ATTRIBUTE fAlpha:	real
@ATTRIBUTE fDist:	real
@ATTRIBUTE class:	{g,h}

@DATA
42.1261,19.3337,2.6702,0.3141,0.1656,-17.763,-36.0252,10.8825,2.1978,39.2314,g
63.3411,27.5287,2.9558,0.3093,0.1677,-65.1749,22.6825,-27.5969,39.6021,302.4128,h
107.7974,19.0251,3.1179,0.2478,0.1498,-88.4741,56.679,7.3541,47.4624,288.7697,h
28.0883,6.8084,2.2504,0.5899,0.3174,-7.7092,-17.4113,-2.8594,27.549,146.596,g
77.3322,27.6013,3.5761,0.146,0.0776,19.3071,70.8455,-18.1929,4.744,226.555,g
62.2006,39.0258,3.3682,0.1658,0.0902,54.5569,54.4875,37.7485,75.0343,195.845,h
38.1364,18.336,3.0356,0.2616,0.1469,30.2336,20.9361,11.8556,10.124,192.834,g
29.477,20.4587,2.6488,0.3681,0.2076,13.2985,-22.7664,-15.2174,78.0997,93.7728,g
34.9166,10.8864,2.4713,0.4358,0.228,41.7939,27.4707,9.0442,11.566,92.967,g
100.157,9.2877,2.3345,0.6481,0.4421,-112.053,59.4849,8.4801,36.432,289.785,h
37.1211,19.3785,2.7431,0.3686,0.1996,18.3096,28.2414,16.5466,11.929,177.352,g
64.1293,22.3318,3.1268,0.1845,0.0952,73.1486,45.3642,17.6934,3.778,268.456,g
35.8038,15.5345,2.7173,0.3854,0.2176,-4.4131,-29.9929,12.8724,29.837,87.5836,g
76.2697,27.5969,3.7549,0.1535,0.0891,47.708,65.1852,-18.3947,4.054,215.109,g
156.027,117.959,4.3022,0.0759,0.0393,-124.84,-185.515,78.9766,40.085,329.317,h
22.3115,18.1542,2.5711,0.3839,0.2349,24.2233,-8.7335,-13.1112,13.895,157.112,g
47.0077,24.8714,3.3193,0.2503,0.1048,-6.3329,-29.8004,-10.81,74.8551,170.8147,h
17.2427,11.7315,2.4647,0.654,0.4167,17.272,3.2338,9.3189,39.821,93.0481,h
24.0557,16.0667,2.4983,0.3968,0.2238,11.9715,13.5878,14.2707,37.151,289.944,h
18.3027,7.4384,2.1629,0.7904,0.4983,-2.5708,6.582,2.7875,17.005,158.255,g
96.7285,26.6214,2.9731,0.1915,0.1048,-38.2776,-111.704,-5.914,13.4054,148.671,h
33.2254,18.7249,2.7263,0.308,0.1643,-1.3268,-13.9319,-9.6538,24.253,104.861,h
41.7719,24.6557,3.2041,0.205,0.1028,49.2567,-15.436,-16.3009,23.56,166.835,g
15.8889,15.6052,2.2563,0.4171,0.1857,33.8165,8.7702,-7.8168,11.9012,84.3773,h
24.8952,11.9504,2.4713,0.4527,0.2889,-9.1428,-14.5479,8.0554,47.4256,156.086,h
19.5992,9.4707,2.2878,0.6134,0.384,-21.5705,-12.9727,3.7667,46.534,121.372,g
19.6725,15.1829,2.4409,0.4674,0.2844,1.9267,-10.2248,7.5065,8.625,161.304,g
70.8359,12.4758,2.9178,0.3372,0.1734,37.2217,77.285,-6.4622,1.046,166.39,g
101.699,43.1748,4.1475,0.1049,0.0553,-24.3575,66.8123,34.6567,0.905,305.866,g
20.5155,11.8943,2.2405,0.6322,0.3592,-10.0574,-20.4458,-7.0672,82.7705,218.241,g
44.0134,19.6304,3.1362,0.2368,0.1312,-43.5636,-30.7642,-4.4612,40.6993,72.4253,h
100.226,28.222,3.3769,0.2179,0.1321,-42.0608,-33.4996,-13.6411,4.4376,299.45,g
25.7577,18.0876,2.6893,0.4131,0.2219,9.4966,11.0487,-9.8209,8.682,216.462,g
26.0516,16.0952,2.7122,0.4398,0.2671,15.6886,4.7369,5.973,11.9463,97.0772,h
9.9934,9.6712,2.2372,0.7464,0.5119,31.5127,-3.6318,-0.9378,4.3004,185.3731,h
69.7676,18.9821,2.7478,0.5255,0.2654,-44.5832,-30.7591,-12.9547,33.0052,303.914,h
32.8172,16.6688,2.6869,0.5577,0.4045,11.2613,19.398,12.4762,13.2369,258.0529,h
19.8196,16.2359,2.3997,0.4143,0.2291,-1.3583,7.7218,-5.7515,88.9179,35.8997,g
36.1618,25.9263,3.1178,0.2127,0.1216,14.0562,20.1419,14.7248,33.371,142.269,g
19.4487,12.166,2.3988,0.5389,0.3293,-2.4943,11.7753,-10.715,56.6,142.98,g
45.71,19.8224,3.1506,0.239,0.1311,24.2414,18.1879,4.9942,4.655,221.253,g
74.4788,20.9542,2.9985,0.2007,0.1129,-20.5322,59.2457,-18.5773,10.928,220.248,g
121.365,34.3858,3.0867,0.1785,0.0897,-188.854,92.6046,-9.7029,1.857,230.96,h
81.8428,21.4325,3.5977,0.1326,0.0741,61.393,75.5197,-11.2675,2.008,228.566,g
33.9312,18.959,2.8142,0.3021,0.1664,24.8683,15.8333,-14.2404,9.6812,134.475,g
12.9213,11.3547,2.2266,0.7418,0.3887,-15.0346,5.4948,-11.5982,84.1468,71.2371,g
18.6222,10.4887,2.2868,0.6878,0.3868,-9.2645,-15.4947,-5.5256,18.3697,102.8301,h
51.4388,33.5175,3.7096,0.1819,0.0953,12.2223,51.0151,-8.8883,8.8927,117.003,g
37.4443,24.6122,3.0257,0.2667,0.1447,6.9242,27.5978,-18.7103,7.341,162.335,g
40.9461,31.7927,3.2378,0.5211,0.2739,36.3945,36.0377,-8.4699,1.6992,376.811,h
62.207,16.278,2.6527,0.4627,0.2458,-68.4504,34.9393,-11.3386,4.6144,81.7089,h
17.4898,11.0884,2.2355,0.5465,0.2762,0.457,-4.7921,-2.3262,40.779,206.502,g
39.7201,18.5253,2.9222,0.2883,0.174,4.6451,34.6454,12.4572,10.505,162.208,g
31.9212,16.7667,2.6566,0.3837,0.2348,3.7913,21.017,3.4354,3.045,249.375,g
36.0844,29.3736,3.3897,0.1989,0.1001,17.0494,30.3396,16.044,22.925,72.6497,g
23.9807,11.7305,2.6232,0.4738,0.2702,-15.5843,10.4892,6.9346,3.786,201.128,h
65.7255,36.2847,2.6559,0.3339,0.1692,-28.8514,-57.6103,21.9544,77.0245,203.2269,h
73.6369,19.1094,3.2528,0.2779,0.1491,-63.2064,-74.8542,-16.0891,76.4906,181.525,h
29.5335,19.2236,2.608,0.3822,0.201,5.7901,13.4534,14.5651,66.7511,102.963,g
30.3289,9.7162,2.6946,0.4889,0.2717,-14.1238,-17.6009,-11.4088,78.3458,237.187,h
21.0689,13.6215,2.6042,0.5149,0.2724,22.6513,12.6911,8.8932,5.3844,180.055,g
13.3691,10.4927,2.273,0.7947,0.408,14.8075,3.0611,11.8904,78.021,128.056,g
20.7078,11.0466,2.2304,0.6118,0.3324,-14.9363,-18.3235,-3.0105,88.9011,36.0846,g
17.6254,10.3238,2.4609,0.6747,0.3685,4.1532,-9.1952,-7.416,59.709,147.704,h
24.2743,10.6304,2.6772,0.5237,0.2955,7.8475,20.6559,-1.8926,14.3837,207.386,h
51.323,26.1315,3.1199,0.217,0.1001,-32.9862,23.8665,15.2463,58.1352,243.5677,h
122.948,20.6215,2.9754,0.2032,0.1032,-242.423,128.313,12.7635,8.35,158.745,g
28.6893,19.4822,2.634,0.2811,0.1429,28.5064,-14.0549,16.0918,43.7063,91.0879,g
20.017,9.5305,2.2175,0.5939,0.3061,25.509,6.2839,-3.2733,55.3309,90.3746,g
22.4236,15.8256,2.5938,0.4968,0.3146,1.5724,-20.7925,-4.5251,53.815,139.193,g
41.6954,21.7415,2.9418,0.2676,0.1652,13.8623,22.6072,17.4835,35.786,232.635,h
90.4316,22.0719,3.4254,0.1881,0.1065,-54.9513,79.3479,13.1124,5.117,285.011,g
39.2934,10.5426,2.7738,0.431,0.2803,34.7939,28.1703,-5.6681,23.685,187.108,h
67.9392,23.9354,3.4596,0.2141,0.1102,-56.1803,44.3933,-11.5944,5.3057,275.317,g
98.6242,38.67,3.8574,0.1449,0.0731,-113.128,61.1825,-27.8035,1.421,365.382,g
91.7393,31.0841,3.6453,0.217,0.1108,33.8395,-50.0945,-15.7033,0.0881,374.934,g
19.087,17.2458,2.6441,0.3899,0.2312,32.2084,17.603,5.6783,48.0699,182.3954,h
17.7766,17.4024,2.6597,0.5274,0.3074,33.418,16.5677,3.8376,68.4476,255.9505,h
30.8343,16.9119,2.6299,0.3048,0.163,-30.9267,-21.5879,11.5711,56.523,53.5987,g
25.0966,9.6939,2.5885,0.6108,0.4682,26.6969,14.9191,-6.1255,30.7288,117.6345,h
22.8654,9.1517,2.5185,0.6182,0.3136,29.8428,-12.1687,9.8526,7.576,179.576,g
50.0446,19.2643,2.9172,0.2771,0.1543,37.1921,41.2236,-8.8082,2.5772,194.185,g
30.2852,14.738,2.683,0.3921,0.2147,10.977,-21.7731,-5.3946,12.395,238.556,g
12.4392,12.0404,2.2,0.6877,0.3438,15.0011,-0.7681,11.2238,18.3994,221.305,g
86.2691,27.2268,3.5583,0.1883,0.1124,47.5038,99.861,20.0395,4.8363,263.009,g
242.492,90.6041,3.4335,0.1106,0.0625,-300.245,-76.1678,76.6727,88.1017,166.68,h
51.1672,16.4353,2.6217,0.3226,0.1852,-31.0984,32.9364,-8.7239,5.521,177.361,g
42.045,13.3096,2.781,0.3377,0.1995,29.2147,28.5821,-6.7734,14.3144,135.996,g
40.3395,26.5826,3.2501,0.2064,0.1082,20.6936,27.604,18.2863,9.601,148.651,g
87.2384,27.935,2.8848,0.3155,0.1806,-18.2102,66.6867,-11.3438,4.4265,342.504,g
20.0717,7.297,2.2188,0.7432,0.3958,-2.7155,9.9348,-5.3276,71.524,177.989,g
18.5269,6.6591,2.3936,0.8646,0.4747,17.9224,13.8558,4.1848,44.8909,147.456,h
49.8966,29.7888,3.2725,0.1634,0.0836,23.6856,29.2132,17.0809,5.93,202.289,g
62.3214,22.336,2.9868,0.2464,0.1366,49.3831,51.3572,-13.08,12.9721,290.201,g
62.1547,22.8527,3.4072,0.1805,0.0949,-15.0925,43.1847,11.8992,3.4278,222.286,g
13.0958,10.0499,2.3414,0.8018,0.5308,-12.1347,-7.7397,-9.9359,88.4759,197.628,h
31.0653,17.5793,2.6138,0.3577,0.1837,8.5864,-26.0578,-11.8097,58.3585,200.181,g
20.4505,12.816,2.2911,0.445,0.2276,-12.919,-9.5121,-8.8085,64.629,187.411,g
52.1023,18.8016,2.6456,0.3012,0.1632,52.1284,18.8213,16.5124,74.2446,103.0275,h
24.4367,0,2.0273,0.6948,0.3615,28.3101,11.4763,0,19.3086,157.149,g
65.7162,25.3132,3.5375,0.2184,0.1176,-70.1286,59.1235,4.056,0.187,291.357,g
63.4161,35.3313,3.2855,0.2305,0.1543,-126.2016,47.0832,-21.385,35.4344,242.1981,h
26.8053,16.6555,2.5192,0.3752,0.2194,-16.7181,-19.0066,10.239,1.897,149.966,g
35.5728,11.6778,2.5988,0.4736,0.2607,-4.1647,-25.8459,9.6786,3.776,175.844,g
26.9136,12.4314,2.42,0.4525,0.2567,-3.6602,16.6957,9.6155,10.463,165.584,g
31.5256,7.4577,2.3324,0.6093,0.3837,33.1918,21.022,-7.3445,10.2785,189.48,g
38.6668,20.1272,2.9727,0.2737,0.155,17.8267,29.1279,-12.2051,6.4438,242.514,g
25.4719,20.6789,2.1683,0.5356,0.3184,-21.529,8.4876,-9.6268,85.9595,158.3338,h
23.0429,18.0175,2.7324,0.3296,0.1769,-6.7698,-13.864,10.4222,0.326,175.716,g
21.4086,9.9958,2.2788,0.5684,0.3342,-4.3365,16.2155,9.9467,35.187,101.901,g
75.5264,37.4053,3.2695,0.1446,0.0782,36.9206,42.1229,-18.0208,6.198,191.936,g
71.4686,24.024,3.3941,0.2167,0.1132,55.5414,74.3565,-16.8204,2.76,210.589,g
26.8118,18.7489,2.6968,0.4342,0.2503,1.7584,27.1792,-8.881,36.997,168.176,g
36.8621,14.2671,2.7896,0.3539,0.2183,19.526,30.4941,-7.6983,14.4244,157.392,g
12.6993,11.6935,2.1055,0.7137,0.3804,15.5772,-8.1995,-10.6766,7.8517,95.3424,g
20.5858,7.2402,2.0273,0.7042,0.3709,-1.1138,7.8255,5.8563,23.962,84.7853,g
85.6371,28.8898,3.4044,0.199,0.1141,-35.8247,35.4987,21.9631,1.2469,325.385,g
36.673,17.5852,3.0797,0.3962,0.2326,8.274,31.4852,-8.5336,5.3161,146.092,g
52.5772,25.1815,2.7124,0.542,0.3845,-40.8749,-18.801,-20.6084,10.2974,299.2486,h
115.486,28.01,3.2573,0.2372,0.1369,-71.6664,75.8613,16.8134,56.249,290.177,h
116.667,59.1005,3.1193,0.1406,0.0802,-45.3507,-149.902,33.2106,65.138,48.472,h
13.0085,10.5592,2.1775,0.7641,0.5017,12.9303,3.6848,-7.5805,31.3229,101.243,g
138.1812,45.1787,3.2573,0.2302,0.1455,-107.7693,-87.8549,35.2729,3.3289,302.2937,h
92.6674,36.8456,4.0284,0.1114,0.0579,18.4065,74.3498,-18.8167,3.692,276.962,g
25.3582,0,2.4771,0.7667,0.415,0,0,-11.6435,4.9861,156.477,h
23.0885,12.9505,2.2201,0.5964,0.3102,10.149,15.125,5.69,45.055,95.7283,g
105.463,15.9674,2.6503,0.4183,0.2852,-22.5379,-125.081,-13.7989,58.1218,151.521,g
172.1839,43.3246,3.2396,0.2654,0.1766,-132.9433,15.8309,14.4712,49.4642,291.7601,h
26.6009,11.6,2.5066,0.3897,0.1956,27.329,30.6112,12.2812,30.9746,113.9031,h
221.538,56.9025,3.6164,0.1335,0.0778,-195.777,-279.352,34.0155,14.1535,309.58,h
57.4339,12.1793,2.5478,0.3428,0.1969,-93.4655,44.0583,-10.9633,11.365,249.228,g
33.5641,17.9922,2.666,0.3085,0.1672,6.0098,14.7403,11.0277,2.9039,110.032,g
103.15,43.3171,3.9352,0.1022,0.0513,24.9862,114.912,-24.1812,62.0401,184.945,h
22.8168,15.1381,2.6871,0.483,0.3155,-19.4802,-13.0207,7.7971,51.93,189.24,h
176.437,29.6819,2.9082,0.3335,0.1946,200.547,-101.776,20.7695,32.098,123.788,h
32.058,11.6185,2.4976,0.3498,0.1892,-0.0859,-19.4076,7.0386,2.625,167.099,g
15.8646,7.6278,2.52,0.5872,0.3069,-19.3034,14.7897,-10.1066,7.6553,188.0232,h
70.8411,31.359,3.5667,0.1765,0.0902,41.5264,71.504,-11.006,4.763,118.546,g
167.274,40.9177,3.1045,0.1855,0.0955,181.582,40.2931,-33.1235,14.111,237.343,g
84.6951,17.7647,3.0067,0.2285,0.1236,89.545,74.9496,-14.8782,2.2374,256.469,g
35.8676,29.0348,2.9157,0.2635,0.156,47.374,25.8304,-28.3054,4.5394,152.473,g
25.9652,18.6484,2.6484,0.4157,0.2124,11.1497,-20.3102,-16.3719,38.236,154.766,g
112.388,54.2316,3.1078,0.194,0.1186,-38.0018,50.6508,15.1427,10.8136,291.2586,h
16.4287,11.4137,2.3444,0.5792,0.2964,3.8433,-8.2382,-3.472,15.576,57.7603,g
13.4575,9.164,2.438,0.8576,0.4889,15.7633,-7.6129,10.0714,12.0227,101.5295,h
36.6371,17.8658,2.4983,0.2921,0.1476,-51.3737,14.5003,-13.7279,15.401,157.466,g
82.4072,28.7172,3.594,0.1732,0.1089,-36.4774,58.9418,11.3954,0.3565,303.15,g
41.6924,14.7497,3.0702,0.3008,0.2007,-53.2757,-20.8044,-8.7822,59.5712,177.3062,h
27.9799,13.511,2.4735,0.521,0.2706,-8.1767,-19.0081,-12.6245,3.9151,97.8411,g
24.7867,22.2327,2.8319,0.2946,0.1583,-14.3863,20.5592,10.9994,39.2593,186.727,g
29.0298,28.6276,2.9172,0.3303,0.1712,16.4985,-21.5674,16.1288,79.5884,113.506,g
22.8495,13.9723,2.485,0.5401,0.3322,-10.2049,-14.5353,12.3876,35.283,161.542,g
140.2011,108.7905,3.476,0.1536,0.0702,29.9756,152.2416,60.1599,87.619,194.425,h
39.4615,23.6827,2.8552,0.2415,0.1249,-35.0333,-18.9088,19.8684,2.068,174.946,g
20.0516,7.1417,2.1599,0.7751,0.3979,21.8401,12.5352,5.1684,23.469,141.557,g
22.8274,12.9011,2.2355,0.5581,0.311,-13.6277,-12.0722,-7.9568,33.5573,164.843,g
110.664,24.0502,2.6604,0.4743,0.2437,38.4211,129.332,-19.1633,70.3453,111.874,h
121.611,23.0402,2.7612,0.3449,0.1724,-158.147,69.0576,15.8381,7.3206,332.922,h
68.3318,15.8303,3.0165,0.2806,0.1621,-56.7726,-44.6009,12.5336,4.2399,65.3891,h
82.8408,25.3962,3.3101,0.1763,0.0899,59.671,76.1592,-13.6846,7.551,254.594,g
16.1743,7.0416,2.6351,0.5996,0.3211,1.7071,13.8844,3.7664,19.9777,207.8836,h
26.1516,17.4999,2.792,0.4019,0.2107,-6.3634,16.6793,-11.4837,10.6685,153.697,g
48.0913,21.0416,2.8231,0.263,0.148,56.5799,39.477,-16.5649,3.2173,243.946,g
32.5462,11.5827,2.317,0.4434,0.2289,-30.5042,-18.9542,5.5154,86.7709,202.796,h
33.7228,18.2951,3.0639,0.2676,0.1394,32.5576,18.3456,-4.4196,11.0782,94.1792,g
26.3948,12.0903,2.5843,0.4766,0.2617,-1.5836,-19.0876,7.8543,59.3855,122.631,h
29.0556,6.6593,2.1931,0.5449,0.2917,-36.2142,-15.047,-2.9564,11.7655,72.0769,g
18.9319,10.9152,2.5315,0.6235,0.3426,-9.4961,17.3332,10.3192,27.758,199.32,h
51.0001,16.9364,2.7439,0.2994,0.165,67.3322,38.6376,16.3671,69.74,169.977,h
168.807,45.4126,3.0469,0.2567,0.1441,-215.594,133.395,-30.1021,68.138,207.55,h
20.3097,9.309,2.238,0.6127,0.3266,-24.9311,-8.3896,2.932,33.547,219.147,g
18.3843,12.3029,2.4676,0.5588,0.3492,3.9061,-10.6956,-10.7463,62.5869,99.7899,g
84.0883,25.5212,2.9963,0.1785,0.0943,-127.792,76.7409,21.6472,5.4781,234.926,g
19.8544,7.3932,2.2589,0.7107,0.416,-0.1663,3.7607,-5.1641,2.602,129.91,g
19.5087,7.2712,2.3021,0.783,0.4165,4.527,-11.0091,-4.3818,45.7395,213.255,g
91.8755,64.5654,4.1987,0.0803,0.0429,9.8789,95.0725,-60.2146,53.79,58.0042,g
19.6767,12.3502,2.317,0.5012,0.306,0.4466,6.0898,-10.3751,53.718,172.753,g
24.0645,13.019,2.6454,0.5317,0.3111,-17.6595,12.9105,9.0528,67.465,224.345,h
29.3119,6.4782,2.3424,0.6091,0.3114,-34.2537,-19.6348,-2.6515,63.188,134.882,g
26.1415,12.8662,2.679,0.4377,0.2251,29.836,18.0079,-7.718,68.852,216.686,h
41.8803,22.1277,3.3672,0.3164,0.1801,44.7981,29.4729,19.5997,2.2801,200.619,g
55.7428,10.4853,3.0882,0.2172,0.1334,18.4928,43.8593,4.4689,57.4427,107.9931,h
33.306,10.6203,2.4133,0.4324,0.222,4.7813,-16.8419,-10.0063,9.49,190.421,h
12.8515,11.4632,2.1917,0.7331,0.3891,-15.1548,6.5773,-11.3517,86.0453,219.583,h
85.2934,38.3607,3.805,0.1791,0.0972,-5.1982,72.7592,23.6211,3.104,354.787,g
19.2566,15.5684,2.3883,0.5112,0.272,-12.522,-18.0362,11.7476,39.924,108.674,g
31.5312,9.1466,2.4807,0.4595,0.2364,-12.2368,-20.4397,-7.8897,62.3261,196.985,h
13.0074,10.3181,2.1658,0.7782,0.5222,-12.3937,-6.2722,8.0804,79.7945,47.491,g
114.303,40.4397,4.1952,0.0746,0.039,72.1985,90.6989,28.7095,0.3,298.697,g
83.9635,33.6984,3.9898,0.1218,0.0623,66.3115,83.0857,12.3989,3.0278,253.311,g
71.6771,25.9488,3.3743,0.2543,0.1502,-32.3002,68.4821,-20.2057,1.0945,297.823,g
27.3045,17.2843,2.6662,0.3415,0.185,-30.6626,5.4327,12.4836,76.8949,246.0027,h
76.6839,37.4321,3.5897,0.0947,0.031,66.0484,64.6907,-10.9494,0.8318,21.1249,h
42.3916,17.42,2.7332,0.329,0.2043,24.5902,32.4753,11.2423,13.6997,129.937,g
13.1349,10.3786,2.1861,0.7883,0.4984,-12.9303,-6.0924,-10.2953,88.5222,60.2533,g
90.2691,28.7008,3.9116,0.1438,0.0743,87.0953,81.5023,11.9109,1.1204,269.286,g
25.8564,11.769,2.4195,0.4931,0.2416,31.408,18.4281,6.7582,84.2325,216.0166,h
19.5747,16.8555,2.2956,0.4861,0.2557,9.8701,19.1194,10.5454,11.296,150.092,g
17.7369,16.7818,2.6015,0.5131,0.2941,22.0583,6.1825,-11.7637,12.1313,206.941,g
36.2672,10.7377,2.6889,0.3849,0.2119,-31.6599,18.6649,7.6944,87.695,258.539,h
26.0022,15.0538,2.6689,0.5038,0.2947,-2.4675,24.4025,-8.3453,59.468,70.5251,g
39.973,8.8352,2.5996,0.6457,0.3205,35.1519,35.3912,3.5384,36.3987,178.1124,h
23.1363,13.5366,2.3627,0.4946,0.2538,-22.423,-16.104,-4.1679,3.438,108.319,g
109.615,71.1053,3.6424,0.1071,0.0587,-138.467,-74.3642,-68.8493,52.6052,210.158,h
93.0607,28.3185,3.5398,0.116,0.0622,-127.342,56.014,-10.9973,3.737,233.673,g
22.6203,9.3317,2.29,0.5744,0.3051,3.3282,-15.7148,-10.573,66.0914,237.698,g
28.8197,11.2873,2.3493,0.4832,0.2886,-25.6308,-24.3017,-8.2233,25.421,117.646,g
23.3055,9.8084,2.6604,0.5792,0.3115,26.8578,18.8029,3.6647,82.9071,163.873,h
88.5729,16.179,2.7952,0.2885,0.145,65.1352,82.7174,-12.0274,2.634,279.831,g
63.3453,24.3855,3.4233,0.2339,0.1375,-48.6381,-19.4147,16.9773,0.64,291.553,g
24.942,13.7098,2.537,0.497,0.3183,19.8686,18.0814,6.2089,37.1575,199.303,h
21.0228,16.2076,2.567,0.4282,0.2236,-20.5324,-13.6002,-4.7962,22.6203,113.863,g
47.1318,23.4848,3.5004,0.2284,0.1177,10.0736,31.0237,-15.6217,8.902,166.25,g
59.396,20.6391,2.3927,0.5263,0.2652,-65.3947,-51.2413,-17.5809,37.841,450.402,g
17.7026,12.5796,2.4289,0.6108,0.3408,-3.6221,12.0049,-7.6815,26.508,150.667,g
57.6004,19.0414,2.6808,0.2628,0.1387,9.0628,40.2813,-5.6833,19.177,200.134,h
33.1608,9.7812,2.4829,0.4671,0.2813,24.3122,23.321,-7.6591,76.8297,220.908,h
112.7716,8.4152,2.4899,0.6626,0.3489,-150.4698,93.1629,-12.6108,65.6261,220.8814,h
85.3087,18.4628,3.0304,0.2631,0.1165,-65.896,34.6759,-10.2942,4.4581,34.7187,h
82.7995,19.4289,3.0856,0.2479,0.1351,55.3938,82.3098,-15.4854,0.2339,237.808,g
130.346,36.4798,3.5863,0.1348,0.0675,-94.0671,88.7359,-18.1384,6.999,228.298,g
35.8929,7.3843,2.3811,0.5031,0.3056,24.1892,21.891,3.3494,0.583,179.991,g
71.7603,30.3507,3.2045,0.1848,0.0971,47.2419,54.7852,28.4108,2.57,303.346,g
94.798,22.3755,2.933,0.3116,0.1604,125.887,-73.7973,-14.5003,52.436,82.7249,h
82.5121,32.6518,3.541,0.1332,0.0678,96.6872,71.9971,30.0261,2.123,252.681,g
19.3382,12.613,2.4091,0.5263,0.2904,-1.9269,11.2469,-9.2856,40.7067,237.436,g
125.701,20.8562,2.8179,0.397,0.2,50.0152,147.477,-4.7045,7.3945,248.808,h
92.9059,38.1139,3.9986,0.132,0.0684,-21.3504,65.0133,-21.5186,0.21,319.265,g
68.4339,13.6962,2.4878,0.3675,0.1967,-73.8656,-37.1503,12.7439,27.43,138.435,g
40.6292,18.2234,2.679,0.3162,0.1644,41.0503,21.2383,-15.1116,11.7327,225.199,g
34.4273,11.1924,2.3502,0.6205,0.3192,20.311,29.9444,7.3949,17.991,200.925,g
20.7722,12.6846,2.3064,0.4889,0.2494,-26.1611,-13.2383,9.5112,23.675,154.8,g
45.845,13.7549,2.7135,0.3327,0.2118,-16.8433,-31.4075,-6.6655,3.3124,216.158,g
39.1007,17.8057,2.9983,0.3102,0.1822,20.979,38.5368,-10.1579,4.659,227.408,g
16.8273,11.1407,2.3483,0.6188,0.3386,3.7201,-8.2179,-6.662,49.2708,43.1147,g
12.4899,11.9789,2.1688,0.6915,0.3559,15.9987,-8.5835,10.5907,45.6611,217.134,g
81.4592,32.1303,3.0983,0.2943,0.2069,-50.0942,59.0013,16.2746,4.8914,278.236,h
42.2218,16.7086,2.6459,0.4,0.2362,36.4684,37.3177,6.702,4.972,186.202,g
13.123,10.9616,2.1569,0.7666,0.4146,14.6416,-4.0114,11.6445,88.1516,98.8626,g
144.7233,35.266,2.8498,0.303,0.1975,-182.5594,98.6607,-27.6145,22.6646,351.2214,h
220.3177,77.3349,4.0902,0.0335,0.0206,180.8181,165.5819,92.6412,15.9931,45.4067,h
26.3916,13.7325,2.7003,0.5204,0.344,1.7013,-11.195,9.9599,22.2594,166.723,g
52.5325,9.7058,2.7181,0.377,0.1981,63.4958,35.7718,6.8325,35.3583,178.482,h
56.066,18.1029,2.8672,0.2553,0.1297,38.0024,29.0856,14.7699,3.0836,223.244,g
22.7298,10.6207,2.4878,0.5561,0.278,8.5649,15.9315,-5.7387,23.553,171.686,g
35.3734,18.3628,2.8215,0.2624,0.1425,2.3372,25.8782,13.037,41.747,139.644,g
22.0463,16.7734,2.7259,0.4305,0.2209,-13.9931,-12.7762,8.1363,42.592,215.894,g
61.9301,18.9766,2.9545,0.1743,0.0872,30.7333,-23.7584,-9.3106,13.4953,160.14,g
37.8325,20.1834,2.5587,0.6906,0.4489,8.6316,-29.3001,-21.6315,64.525,379.307,g
20.575,4.6982,2.0837,0.7266,0.4468,11.149,-9.4999,-9.5461,32.0593,234.2099,h
99.5876,19.8213,3.2029,0.193,0.1081,75.1989,53.4944,19.6322,71.411,177.09,h
18.8573,11.9122,2.3793,0.5511,0.3779,1.2665,-8.0744,11.3681,88.8278,111.74,g
27.2843,11.8845,2.4824,0.6676,0.4007,18.4265,3.6565,-9.0804,23.9358,42.555,h
42.3734,17.9703,2.7126,0.2326,0.1192,6.4554,31.9425,7.7941,27.575,95.0145,h
175.0869,48.92,3.4951,0.2001,0.0949,-142.4774,-90.0256,-42.4368,83.8105,291.0118,h
19.4824,7.1564,2.1688,0.8,0.4034,-5.9314,12.232,-4.1397,40.3317,120.492,g
131.944,45.8938,3.0548,0.32,0.1706,-118.407,-98.18,-31.5115,31.457,311.661,h
34.9294,15.993,2.5658,0.3505,0.1861,31.1743,23.9472,-8.1753,1.3937,210.866,g
117.879,18.6235,2.8146,0.2851,0.1709,45.097,133.877,-5.0068,3.408,227.08,g
23.2796,16.4149,2.6646,0.4177,0.276,7.4148,17.5575,7.5244,9.5021,86.2246,g
24.1494,7.9715,2.5248,0.5343,0.2614,0.3688,19.6317,1.6278,52.3185,219.0456,h
35.4526,10.27,2.2822,0.8042,0.4726,11.6759,19.5069,-5.9067,17.278,338.274,g
65.1705,36.5131,3.2525,0.1638,0.083,-45.6547,44.1952,-27.0286,6.976,286.781,g
29.4732,11.3566,2.641,0.4091,0.216,20.5817,20.7717,4.0614,19.1106,178.983,g
62.8276,21.7863,3.0118,0.2297,0.1153,-63.9242,51.1932,-17.7335,9.401,299.582,g
42.9283,20.0943,2.752,0.2743,0.146,-12.6507,-21.1994,-15.5428,13.034,214.581,g
55.0352,18.9305,2.7374,0.3999,0.2803,12.8041,72.5367,-9.6374,80.4271,236.0146,h
26.826,16.5478,2.8119,0.3639,0.2074,12.777,16.4399,5.3518,1.707,179.808,g
114.792,65.8183,3.2751,0.2696,0.186,-103.525,-54.9896,-79.0757,14.3037,266.102,h
